"id","name","type","is_international_flight","city","country_id/id","code","icao","latitude","longitude","altitude","timezone_hour","daylight_saving_times","tz"
"tt_airport_6936","Collingwood","airport","TRUE","Collingwood","base.ca",,"CNY3",44.449167,-80.158333,730,-5,"A","America/Toronto"
"tt_airport_6937","Brantford","airport","TRUE","Brantford","base.ca","YFD","CYFD",43.131389,-80.3425,815,-5,"A","America/Toronto"
"tt_airport_6975","One Hundred Mile House Airport","airport","TRUE","One Hundred Mile House","base.ca",,"CAV3",51.3833,-121.1825,3055,-8,"A","America/Vancouver"
"tt_airport_6976","South Cariboo Regional Airport","airport","TRUE","108 Mile Ranch","base.ca","ZML","CZML",51.4412,-121.1958,3129,-8,"A","America/Vancouver"
"tt_airport_6992","Gimli Industrial Park Airport","airport","TRUE","Gimli","base.ca","YGM","CYGM",50.628056,-97.043333,753,-6,"A","America/Winnipeg"
"tt_airport_6993","Matheson Island Airport","airport","TRUE","Matheson Island","base.ca",,,51.732222,-96.934444,725,-6,"A","America/Winnipeg"
"tt_airport_6994","Matheson Island Airport","airport","TRUE","Matheson Island","base.ca",,,51.732222,-96.934444,725,-6,"A","America/Winnipeg"
"tt_airport_6995","Matheson Island Airport","airport","TRUE","Matheson Island","base.ca",,"CJT2",51.732222,-96.934444,725,-6,"A","America/Winnipeg"
"tt_airport_7040","High River Regional Airport","airport","TRUE","High River","base.ca",,,50.3333,-113.833,3431,-7,"A","America/Edmonton"
"tt_airport_7046","Bob Quinn Lake","airport","TRUE","Bob Quinn Lake","base.ca","YBO","CBW4",56.58,-130.5,50,-8,"U","America/Vancouver"
"tt_airport_7167","All Airports","airport","TRUE","Montreal","base.ca","YMQ",,45.508611,-73.553889,53,-5,"A","America/Toronto"
"tt_airport_7168","All Airports","airport","TRUE","Toronto","base.ca","YTO",,43.653056,-79.383056,302,-5,"A","America/Toronto"
"tt_airport_7232","Trois Rivieres Airport","airport","TRUE","Trois Rivieres","base.ca","YRQ","CYRQ",46.351667,-72.680556,199,-5,"A","America/Toronto"
"tt_airport_7266","Bogande Airport","airport","TRUE","Bogande","base.ca","XBG",,48.329498,-70.995697,531,-5,"A","America/Toronto"
"tt_airport_7299","Yarmouth Ferry Terminal","airport","TRUE","Yarmouth NS","base.ca",,,43.833227,-66.122653,0,-4,"A","America/Halifax"
"tt_airport_7366","Bromont Airport","airport","TRUE","Bromont","base.ca","ZBM","CZBM",45.290833,-72.741944,374,-5,"A","America/Toronto"
"tt_airport_7404","CNC4","airport","TRUE","Guelph","base.ca",,,43.563889,-80.196111,1100,-5,"A","America/Toronto"
"tt_airport_7405","CNC4","airport","TRUE","Geulph","base.ca",,,43.563889,-80.196111,1100,-5,"A","America/Toronto"
"tt_airport_7471","Albian Aerodrome","airport","TRUE","Wood Buffalo","base.ca","JHL",,57.223889,-111.418889,1048,-7,"A","America/Edmonton"
"tt_airport_7616","Burlington GO Station","airport","TRUE","Burlington","base.ca",,,43.3408282,-79.8093881,243,-5,"A","America/Toronto"
"tt_airport_7617","Niagra Falls Railway Station","airport","TRUE","Niagra Falls","base.ca",,,43.1088,-79.0634,521,-5,"A","America/New_York"
"tt_airport_7640","Lagoon Cove water aerodrome","airport","TRUE","Lagoon Cove","base.ca",,,50.6,-126.3167,0,-8,"A","America/Vancouver"
"tt_airport_7643","Echo Bay water aerodrome","airport","TRUE","Echo Bay","base.ca",,,50.45,-126.29,0,-8,"A","America/Vancouver"
"tt_airport_7644","Kingcome water aerodrome","airport","TRUE","Kingcome","base.ca",,,50.58,-128.11,0,-8,"A","America/Vancouver"
"tt_airport_7650","Fort McMurray - Mildred Lake Airport","airport","TRUE","Fort McMurray","base.ca","NML",,57.055599,-111.573997,1046,-7,"A","America/Edmonton"
"tt_airport_7654","Cochrane","airport","TRUE","Cochrane","base.ca","YCN","CYCN",49.106667,-81.015278,852,-5,"A","America/Toronto"
"tt_airport_7677","Billings field","airport","TRUE","Essex","base.ca",,,42.199,-82.465,650,-5,"U","America/Toronto"
"tt_airport_7760","Toronto Union Station","airport","TRUE","Toronto","base.ca",,,43.645278,-79.380556,249,-5,"A","America/Toronto"
"tt_airport_7761","Windsor Station","airport","TRUE","Windsor","base.ca",,,42.3254,-83.0092,623,-5,"A","America/Toronto"
"tt_airport_7789","Tobermory Dock","airport","TRUE","Tobermory","base.ca",,,45.2578121,-81.6637838,1335,-5,"A","America/Toronto"
"tt_airport_7790","South Baymouth Docks","airport","TRUE","South Baymouth","base.ca",,,45.5564479,-82.0071535,1335,-5,"A","America/Toronto"
"tt_airport_7797","York Mills GO Bus Terminal","airport","TRUE","York Mills","base.ca",,,43.745,-79.406389,449,-5,"A","America/Toronto"
"tt_airport_7802","Lake Simcoe","airport","TRUE","Barrie-Orillia","base.ca","YLS","CYLS",44.487778,-79.559444,972,-5,"A","America/Toronto"
"tt_airport_7803","Huronia","airport","TRUE","Midland","base.ca","YEE","CYEE",44.684722,-79.929167,773,-5,"A","America/Toronto"
"tt_airport_7804","Markham","airport","TRUE","Markham","base.ca","NU8","CNU8",43.935278,-79.263333,807,-5,"A","America/Toronto"
"tt_airport_7805","Stanhope","airport","TRUE","Haliburton","base.ca","ND4","CND4",45.110833,-78.64,1066,-5,"A","America/Toronto"
"tt_airport_7806","Lindsay","airport","TRUE","Lindsay","base.ca","NF4","CNF4",44.364722,-78.783889,895,-5,"A","America/Toronto"
"tt_airport_7807","Niagara District","airport","TRUE","Saint Catherines","base.ca","YCM","CYSN",43.191667,-79.171111,321,-5,"A","America/Toronto"
"tt_airport_7809","Edenvale","airport","TRUE","Edenvale","base.ca",,"CNV8",44.438889,-79.965278,718,-5,"A","America/Toronto"
"tt_airport_7810","Orillia","airport","TRUE","Orillia","base.ca",,"CNJ4",44.683333,-79.316667,725,-5,"A","America/Toronto"
"tt_airport_7811","Holland Landing","airport","TRUE","Holland Landing","base.ca",,"CLA4",44.089444,-79.495,855,-5,"A","America/Toronto"
"tt_airport_7812","Kent","airport","TRUE","Chatham","base.ca","XCM","CNZ3",42.306111,-82.081667,645,-5,"A","America/Toronto"
"tt_airport_7813","Parry Sound","airport","TRUE","Parry Sound","base.ca","YPD","CNK4",45.253889,-79.827778,830,-5,"A","America/Toronto"
"tt_airport_7814","Saugeen","airport","TRUE","Hanover","base.ca",,"CYHS",44.158056,-81.063333,940,-5,"A","America/Toronto"
"tt_airport_7865","Lincolnville GO Station","airport","TRUE","Lincolnville","base.ca",,,43.995278,-79.233333,873,-5,"A","America/Toronto"
"tt_airport_7909","London Railway Station","airport","TRUE","London","base.ca",,,42.9819,-81.2464,0,-5,"A","America/Toronto"
"tt_airport_7911","Kitchener Bus Terminal","airport","TRUE","Kitchener","base.ca",,,43.44968,-80.49222,1083,-5,"A","America/Toronto"
"tt_airport_7912","Gare du Palais","airport","TRUE","Quebec","base.ca",,,46.8174,-71.2139,13,-5,"A","America/Toronto"
"tt_airport_7932","Kettle Falls Lodge","airport","TRUE","Minaki","base.ca",,,50.349812,-94.583456,180,-6,"A","America/Winnipeg"
"tt_airport_7996","Olds Didsbury Airport","airport","TRUE","Didsbury","base.ca",,,51.710833,-114.106111,3360,-7,"A","America/Edmonton"
"tt_airport_7997","Sundre Airport","airport","TRUE","Sundre","base.ca",,,51.774722,-114.680833,3663,-7,"A","America/Edmonton"
"tt_airport_8057","Phantom Lake","airport","TRUE","Phantom Lake","base.ca",,,49.859473,-123.494509,3386,-8,"A","America/Vancouver"
"tt_airport_8101","Ganges Water Aerodrome","airport","TRUE","Ganges","base.ca","YGG",,48.85,-123.5,0,-8,"A","America/Vancouver"
"tt_airport_8102","Pender Harbour Water Aerodrome","airport","TRUE","Pender Harbour","base.ca","YPT",,49.616667,-124.016667,0,-8,"A","America/Vancouver"
"tt_airport_8103","Mansons Landing Water Aerodrome","airport","TRUE","Mansons Landing","base.ca","YMU",,50.066667,-124.983333,0,-8,"A","America/Vancouver"
"tt_airport_8104","Port McNeill Airport","airport","TRUE","Port McNeill","base.ca","YMP",,50.575556,-127.028611,225,-8,"A","America/Vancouver"
"tt_airport_8105","Sullivan Bay Water Aerodrome","airport","TRUE","Sullivan Bay","base.ca","YTG",,50.883333,-126.833333,0,-8,"A","America/Vancouver"
"tt_airport_5189","Cocos Keeling Island Airport","airport","TRUE","Cocos Keeling Island","base.cc","CCK","YPCC",-12.1883,96.8339,10,6.5,"U","Indian/Cocos"
"tt_airport_251","Abidjan Felix Houphouet Boigny Intl","airport","TRUE","Abidjan","base.cf","ABJ","DIAP",5.261386,-3.926294,21,0,"N","Africa/Abidjan"
"tt_airport_252","Bouake","airport","TRUE","Bouake","base.cf","BYK","DIBK",7.7388,-5.073667,1230,0,"N","Africa/Abidjan"
"tt_airport_253","Daloa","airport","TRUE","Daloa","base.cf","DJO","DIDL",6.792808,-6.473189,823,0,"N","Africa/Abidjan"
"tt_airport_254","Korhogo","airport","TRUE","Korhogo","base.cf","HGO","DIKO",9.387183,-5.556664,1214,0,"N","Africa/Abidjan"
"tt_airport_255","Man","airport","TRUE","Man","base.cf","MJC","DIMN",7.272069,-7.587364,1089,0,"N","Africa/Abidjan"
"tt_airport_256","San Pedro","airport","TRUE","San Pedro","base.cf","SPY","DISP",4.746717,-6.660817,26,0,"N","Africa/Abidjan"
"tt_airport_257","Yamoussoukro","airport","TRUE","Yamoussoukro","base.cf","ASK","DIYO",6.903167,-5.365581,699,0,"N","Africa/Abidjan"
"tt_airport_873","Bangui M Poko","airport","TRUE","Bangui","base.cf","BGF","FEFF",4.398475,18.518786,1208,1,"N","Africa/Bangui"
"tt_airport_874","Berberati","airport","TRUE","Berberati","base.cf","BBT","FEFT",4.221583,15.786369,1929,1,"N","Africa/Bangui"
"tt_airport_4101","Gounda Airport","airport","TRUE","Gounda","base.cf","GDA",,9.272222,21.197222,1509,1,"N","Africa/Bangui"
"tt_airport_868","Maya Maya","airport","TRUE","Brazzaville","base.cg","BZV","FCBB",-4.2517,15.253031,1048,1,"N","Africa/Brazzaville"
"tt_airport_869","Owando","airport","TRUE","Owando","base.cg","FTX","FCOO",-0.53135,15.950094,1214,1,"N","Africa/Brazzaville"
"tt_airport_870","Ouesso","airport","TRUE","Ouesso","base.cg","OUE","FCOU",1.615994,16.037917,1158,1,"N","Africa/Brazzaville"
"tt_airport_871","Pointe Noire","airport","TRUE","Pointe-noire","base.cg","PNR","FCPP",-4.816028,11.886597,55,1,"N","Africa/Brazzaville"
"tt_airport_1003","Ndjili Intl","airport","TRUE","Kinshasa","base.cg","FIH","FZAA",-4.38575,15.444569,1027,1,"N","Africa/Kinshasa"
"tt_airport_1004","Ndolo","airport","TRUE","Kinshasa","base.cg","NLO","FZAB",-4.326689,15.327342,915,1,"N","Africa/Kinshasa"
"tt_airport_1005","Muanda","airport","TRUE","Muanda","base.cg","MNB","FZAG",-5.930858,12.351789,89,1,"N","Africa/Kinshasa"
"tt_airport_1006","Kitona Base","airport","TRUE","Kitona Base","base.cg",,"FZAI",-5.918056,12.447694,394,1,"N","Africa/Kinshasa"
"tt_airport_1007","Bandundu","airport","TRUE","Bandoundu","base.cg","FDU","FZBO",-3.311319,17.381683,1053,1,"N","Africa/Kinshasa"
"tt_airport_1008","Kikwit","airport","TRUE","Kikwit","base.cg","KKW","FZCA",-5.035767,18.785631,1572,1,"N","Africa/Kinshasa"
"tt_airport_1009","Mbandaka","airport","TRUE","Mbandaka","base.cg","MDK","FZEA",0.0226,18.288744,1040,1,"N","Africa/Kinshasa"
"tt_airport_1010","Gbadolite","airport","TRUE","Gbadolite","base.cg","BDT","FZFD",4.253206,20.975283,1509,1,"N","Africa/Kinshasa"
"tt_airport_1011","Gemena","airport","TRUE","Gemena","base.cg","GMA","FZFK",3.235369,19.771258,1378,1,"N","Africa/Kinshasa"
"tt_airport_1012","Kotakoli","airport","TRUE","Kotakoli","base.cg",,"FZFP",4.157639,21.650917,1801,1,"N","Africa/Kinshasa"
"tt_airport_1013","Lisala","airport","TRUE","Lisala","base.cg","LIQ","FZGA",2.170658,21.496906,1509,1,"N","Africa/Kinshasa"
"tt_airport_1014","Kisangani Simisini","airport","TRUE","Kisangani","base.cg","FKI","FZIA",0.5175,25.155014,1289,2,"U","Africa/Lubumbashi"
"tt_airport_1015","Matari","airport","TRUE","Isiro","base.cg","IRP","FZJH",2.827606,27.588253,2438,2,"U","Africa/Lubumbashi"
"tt_airport_1016","Bunia","airport","TRUE","Bunia","base.cg","BUX","FZKA",1.565719,30.220833,4045,2,"U","Africa/Lubumbashi"
"tt_airport_1017","Buta Zega","airport","TRUE","Buta Zega","base.cg",,"FZKJ",2.818347,24.793706,1378,2,"U","Africa/Lubumbashi"
"tt_airport_1018","Bukavu Kavumu","airport","TRUE","Bukavu/kavumu","base.cg","BKY","FZMA",-2.308978,28.808803,5643,2,"U","Africa/Lubumbashi"
"tt_airport_1019","Goma","airport","TRUE","Goma","base.cg","GOM","FZNA",-1.670814,29.238464,5089,2,"U","Africa/Kigali"
"tt_airport_1020","Kindu","airport","TRUE","Kindu","base.cg","KND","FZOA",-2.919178,25.915361,1630,2,"U","Africa/Lubumbashi"
"tt_airport_1021","Lubumbashi Intl","airport","TRUE","Lubumashi","base.cg","FBM","FZQA",-11.591333,27.530889,4295,2,"U","Africa/Lubumbashi"
"tt_airport_1022","Kolwezi","airport","TRUE","Kolwezi","base.cg","KWZ","FZQM",-10.765886,25.505714,5007,2,"U","Africa/Lubumbashi"
"tt_airport_1023","Kalemie","airport","TRUE","Kalemie","base.cg","FMI","FZRF",-5.875556,29.25,2569,2,"U","Africa/Lubumbashi"
"tt_airport_1024","Kamina Base","airport","TRUE","Kamina Base","base.cg","KMN","FZSA",-8.642025,25.252897,3543,2,"U","Africa/Lubumbashi"
"tt_airport_1025","Kananga","airport","TRUE","Kananga","base.cg","KGA","FZUA",-5.900055,22.469166,2139,2,"U","Africa/Lubumbashi"
"tt_airport_1026","Mbuji Mayi","airport","TRUE","Mbuji-mayi","base.cg","MJM","FZWA",-6.121236,23.569008,2221,2,"U","Africa/Lubumbashi"
"tt_airport_4668","Ilebo Airport","airport","TRUE","Ilebo","base.cg","PFR","FZVS",-4.333,20.583,1450,2,"N","Africa/Lubumbashi"
"tt_airport_4669","Lodja Airport","airport","TRUE","Lodja","base.cg","LJA","FZVA",-3.417,23.45,1647,2,"N","Africa/Lubumbashi"
"tt_airport_4670","Tshikapa Airport","airport","TRUE","Tshikapa","base.cg","TSH","FZUK",-6.43833,20.7947,1595,2,"N","Africa/Lubumbashi"
"tt_airport_4671","Basankusu Airport","airport","TRUE","Basankusu","base.cg","BSU","FZEN",1.22472,19.7889,1217,1,"N","Africa/Kinshasa"
"tt_airport_4672","Basango Mboliasa Airport","airport","TRUE","Kiri","base.cg","KRZ","FZBT",-1.435,19.024,1013,1,"N","Africa/Kinshasa"
"tt_airport_4673","Nioki Airport","airport","TRUE","Nioki","base.cg","NIO","FZBI",-2.7175,17.6847,1043,1,"N","Africa/Kinshasa"
"tt_airport_4674","Inongo Airport","airport","TRUE","Inongo","base.cg","INO","FZBA",-1.94722,18.2858,1040,1,"N","Africa/Kinshasa"
"tt_airport_4675","Tshimpi Airport","airport","TRUE","Matadi","base.cg","MAT","FZAM",-5.79961,13.4404,1115,1,"N","Africa/Kinshasa"
"tt_airport_4676","Boma Airport","airport","TRUE","Boma","base.cg","BOA","FZAJ",-5.854,13.064,26,1,"N","Africa/Kinshasa"
"tt_airport_4711","Loubomo Airport","airport","TRUE","Loubomo","base.cg","DIS","FCPL",-4.2,12.7,1079,1,"N","Africa/Brazzaville"
"tt_airport_7689","Kasongo Lunda","airport","TRUE","Kasongo","base.cg","KGN","FZOK",-6.583333,16.816668,0,1,"U","Africa/Kinshasa"
"tt_airport_1638","Les Eplatures","airport","TRUE","Les Eplatures","base.ch",,"LSGC",47.08385,6.792836,3368,1,"E","Europe/Zurich"
"tt_airport_1639","Geneve Cointrin","airport","TRUE","Geneva","base.ch","GVA","LSGG",46.238064,6.10895,1411,1,"E","Europe/Paris"
"tt_airport_1640","Saanen","airport","TRUE","Saanen","base.ch",,"LSGK",46.487499,7.250834,3307,1,"E","Europe/Zurich"
"tt_airport_1641","Sion","airport","TRUE","Sion","base.ch","SIR","LSGS",46.219592,7.326764,1585,1,"E","Europe/Zurich"
"tt_airport_1642","Alpnach","airport","TRUE","Alpnach","base.ch",,"LSMA",46.943889,8.284167,1460,1,"E","Europe/Zurich"
"tt_airport_1643","Dubendorf","airport","TRUE","Dubendorf","base.ch",,"LSMD",47.398644,8.648231,1470,1,"E","Europe/Zurich"
"tt_airport_1644","Emmen","airport","TRUE","Emmen","base.ch",,"LSME",47.092369,8.305117,1400,1,"E","Europe/Zurich"
"tt_airport_1645","Mollis","airport","TRUE","Mollis","base.ch",,"LSMF",47.078872,9.064831,1485,1,"E","Europe/Zurich"
"tt_airport_1646","Meiringen","airport","TRUE","Meiringen","base.ch",,"LSMM",46.743333,8.11,1895,1,"E","Europe/Zurich"
"tt_airport_1647","Payerne","airport","TRUE","Payerne","base.ch",,"LSMP",46.843208,6.915058,1465,1,"E","Europe/Zurich"
"tt_airport_1648","Buochs","airport","TRUE","Buochs","base.ch",,"LSMU",46.974914,8.39915,1475,1,"E","Europe/Zurich"
"tt_airport_1649","Lugano","airport","TRUE","Lugano","base.ch","LUG","LSZA",46.004275,8.910578,915,1,"E","Europe/Zurich"
"tt_airport_1650","Bern Belp","airport","TRUE","Bern","base.ch","BRN","LSZB",46.9141,7.497153,1674,1,"E","Europe/Zurich"
"tt_airport_1651","Grenchen","airport","TRUE","Grenchen","base.ch",,"LSZG",47.181628,7.417189,1411,1,"E","Europe/Zurich"
"tt_airport_1652","Zurich","airport","TRUE","Zurich","base.ch","ZRH","LSZH",47.464722,8.549167,1416,1,"E","Europe/Zurich"
"tt_airport_1653","St Gallen Altenrhein","airport","TRUE","Altenrhein","base.ch","ACH","LSZR",47.485033,9.560775,1306,1,"E","Europe/Zurich"
"tt_airport_1654","Samedan","airport","TRUE","Samedan","base.ch","SMV","LSZS",46.534075,9.884106,5600,1,"E","Europe/Zurich"
"tt_airport_3128","Lommis Airport","airport","TRUE","Lommis","base.ch",,"LSZT",47.5244,9.00306,1539,1,"E","Europe/Zurich"
"tt_airport_3139","Amlikon Glider Airport","airport","TRUE","Amlikon","base.ch",,"LSPA",47.5742,9.0475,1371,1,"E","Europe/Zurich"
"tt_airport_3812","Militaerlager","airport","TRUE","S-Chanf","base.ch",,,46.6166,9.9833,5100,1,"U","Europe/Zurich"
"tt_airport_3946","EuroAirport Basel-Mulhouse-Freiburg","airport","TRUE","Basel","base.ch","BSL",,47.59,7.529167,885,1,"E","Europe/Paris"
"tt_airport_4054","Bergrestaurant","airport","TRUE","Trogen","base.ch",,,46.992094,8.390315,1800,1,"E","Europe/Zurich"
"tt_airport_4055","Uetliberg","airport","TRUE","Zuerich","base.ch",,,47.36029,8.47805,1800,1,"E","Europe/Zurich"
"tt_airport_4746","Raron Airport","airport","TRUE","Raron","base.ch",,"LSTA",46.3036,7.82333,2029,1,"E","Europe/Zurich"
"tt_airport_5350","La Cote","airport","TRUE","Prangins","base.ch",,"LSGP",46.413056,6.258611,1350,1,"E","Europe/Zurich"
"tt_airport_5366","Yverdon-Les-Bains","airport","TRUE","Yverdon-Les-Bains","base.ch",,"LSGY",46.86667,6.7,1427,1,"E","Europe/Zurich"
"tt_airport_5399","Neuchatel Airport","airport","TRUE","Neuchatel","base.ch","QNC","LSGN",46.9575,6.86472,1427,1,"E","Europe/Zurich"
"tt_airport_5400","Locarno Airport","airport","TRUE","Locarno","base.ch","ZJI","LSZL",46.1608,8.87861,650,1,"E","Europe/Zurich"
"tt_airport_5401","Speck-Fehraltorf Airport","airport","TRUE","Fehraltorf","base.ch",,"LSZK",47.3764,8.7575,1748,1,"E","Europe/Zurich"
"tt_airport_5402","Lausanne-la Blecherette Airport","airport","TRUE","Lausanne","base.ch",,"LSGL",46.5453,6.61667,2041,1,"E","Europe/Zurich"
"tt_airport_5403","Triengen Airport","airport","TRUE","Triengen","base.ch",,"LSPN",47.2267,8.07806,1594,1,"E","Europe/Zurich"
"tt_airport_5560","Kappelen","airport","TRUE","Biel","base.ch",,"LSZP",47.089167,7.29,1437,1,"E","Europe/Zurich"
"tt_airport_5586","Birrfeld","airport","TRUE","Birrfeld","base.ch",,"LSZF",47.4436,8.23361,1300,1,"E","Europe/Zurich"
"tt_airport_5603","Air Base","airport","TRUE","Interlaken","base.ch","ZIN","LSMI",46.6766,7.87908,1893,1,"E","Europe/Zurich"
"tt_airport_5607","Winterlandeplatz","airport","TRUE","Maennlichen","base.ch",,,46.610833,7.9425,7297,1,"E","Europe/Zurich"
"tt_airport_5608","Paketzentrum","airport","TRUE","Ostermundigen","base.ch",,,46.963,7.482,1854,1,"E","Europe/Zurich"
"tt_airport_6008","Ecuvillens Airport","airport","TRUE","Ecuvillens","base.ch",,"LSGE",46.754997,7.076111,2293,1,"E","Europe/Zurich"
"tt_airport_6009","Andermatt","airport","TRUE","Andermatt","base.ch",,,46.63889,8.58889,4747,1,"E","Europe/Zurich"
"tt_airport_6010","Wohlen Airfield","airport","TRUE","Wohlen bei Bern","base.ch",,,46.96694,7.35806,1795,1,"E","Europe/Zurich"
"tt_airport_6235","Wangen-Lachen","airport","TRUE","Wangen-Lachen","base.ch",,"LSPV",47.204805,8.866834,1335,1,"U","Europe/Zurich"
"tt_airport_6259","Courtelary ","airport","TRUE","Courtelary ","base.ch",,"LSZJ",47.18611,7.15833,2250,1,"E","Europe/Zurich"
"tt_airport_6451","Basel SBB","airport","TRUE","Basel","base.ch",,,47.547531,7.58977,800,1,"E","Europe/Zurich"
"tt_airport_6751","St.Stephan","airport","TRUE","St.Stephan","base.ch",,"LSTS",46.497442,7.412572,3304,1,"E","Europe/Zurich"
"tt_airport_7031","Balzers Heliport","airport","TRUE","Balzers","base.ch",,"LSXB",47.076667,9.5,1585,1,"E","Europe/Vaduz"
