id,name,code,provider_id/id,city_id/id,,
hotel_provider_code_quantum_5819,Brookfield; US,US~2222,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2813,tt_city_code.rdx_city_USA_2813,tt_city_code.rdx_city_USA_2813
hotel_provider_code_quantum_5820,Minneapolis; US,US~2223,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4247,tt_city_code.rdx_city_USA_4247,tt_city_code.rdx_city_USA_4247
hotel_provider_code_quantum_5821,Woodbury; US,US~2224,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4299,tt_city_code.rdx_city_USA_4299,tt_city_code.rdx_city_USA_4299
hotel_provider_code_quantum_5822,Metairie; US,US~2225,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5823,Midwest City; US,US~2226,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3397,tt_city_code.rdx_city_USA_3397,tt_city_code.rdx_city_USA_3397
hotel_provider_code_quantum_5824,Roissy; US,US~2227,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5825,Langhorne; US,US~2228,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5826,Frazer; US,US~2229,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5827,Stamford; US,US~2230,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3577,tt_city_code.rdx_city_USA_3577,tt_city_code.rdx_city_USA_3577
hotel_provider_code_quantum_5828,Beltsville; US,US~2231,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5829,Silver Spring; US,US~2232,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5830,Sur Reston; US,US~2233,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5831,Rockville; US,US~2234,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3616,tt_city_code.rdx_city_USA_3616,tt_city_code.rdx_city_USA_3616
hotel_provider_code_quantum_5832,Tysons; US,US~2235,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5833,New Castle; US,US~2236,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_204,tt_city_code.rdx_city_USA_204,tt_city_code.rdx_city_USA_204
hotel_provider_code_quantum_5834,Parsippany; US,US~2237,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5835,Port St. Lucia; US,US~2238,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5836,Jansen Beach; US,US~2239,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5837,Reston; US,US~2240,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5838,Oak Brook; US,US~2241,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2729,tt_city_code.rdx_city_USA_2729,tt_city_code.rdx_city_USA_2729
hotel_provider_code_quantum_5839,Princeton (NJ); US,US~2242,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5840,National Harbor; US,US~2243,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5841,Falls Church; US,US~2244,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_147,tt_city_code.rdx_city_USA_147,tt_city_code.rdx_city_USA_147
hotel_provider_code_quantum_5842,Chapel Hill (NC); US,US~2247,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5843,Glen Allen (VA); US,US~2246,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5844,Rogers (AK); US,US~2248,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5845,Redmond (WA); US,US~2249,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5846,Cupertino (CA); US,US~2250,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5847,Vaughan (OT); US,US~2251,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5848,Katy (TX); US,US~2252,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5849,El Segundo (CA); US,US~2253,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5850,Stone Mountain; US,US~2254,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3158,tt_city_code.rdx_city_USA_3158,tt_city_code.rdx_city_USA_3158
hotel_provider_code_quantum_5851,Alpharetta (GA); US,US~2255,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5852,Homewood (AL); US,US~2256,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5853,Franklin (TN); US,US~2257,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5854,Linthicum (MD); US,US~2258,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5855,Hanover (MD); US,US~2259,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5856,North Olmsted (OH); US,US~2260,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5857,Beachwood (OH); US,US~2261,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5858,Westerville (OH); US,US~2262,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5859,Newport (KY); US,US~2263,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5860,Broomfield (CO); US,US~2264,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5861,Ashburn (VA); US,US~2265,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5862,SeaTac (WA); US,US~2266,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5863,Basalt (CO); US,US~2267,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5864,Harrison (NJ); US,US~2268,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5865,West Fargo (ND); US,US~2269,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5866,Lebanon (NH); US,US~2270,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5867,Moline (IL); US,US~2271,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5868,Ewing (NJ); US,US~2272,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5869,Mount Laurel (NJ); US,US~2273,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5870,Hillsboro (OR); US,US~2274,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5871,Leawood (KS); US,US~2275,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5872,Selma (CA); US,US~2276,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5873,Salem (NH); US,US~2277,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5874,Saratoga Springs (NY); US,US~2278,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5875,Staunton (VA); US,US~2279,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5876,Saunderstown (RI); US,US~2280,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5877,South Jordan (UT); US,US~2281,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5878,Hammond (LA); US,US~2282,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5879,Hopkinsville (KY); US,US~2283,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5880,Webster (TX); US,US~2284,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5881,Humble (TX); US,US~2285,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5882,Terre Haute (IN); US,US~2315,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5883,Manahawkin (NJ); US,US~2287,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5884,Hazlet (NJ); US,US~2288,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5885,Jonesboro (AR); US,US~2289,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5886,Johnson City (TN); US,US~2290,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5887,Johnstown (NY); US,US~2291,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5888,Johnstown (PA); US,US~2292,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5889,Kemah (TX); US,US~2293,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5890,Killeen (TX); US,US~2294,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5891,Lafayette (IN); US,US~2295,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5892,Laramie (WY); US,US~2296,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5893,Diamond Bar (CA); US,US~2297,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5894,West Covina (CA); US,US~2298,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5895,Lumberton (NC); US,US~2299,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5896,Lake Forest (CA); US,US~2300,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5897,Lynchburg (VA); US,US~2301,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5898,Matteson (IL); US,US~2302,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5899,Carbondale (IL); US,US~2303,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5900,Middletown (PA); US,US~2304,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5901,Meridien (MS); US,US~2305,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5902,Marsfield (WI); US,US~2306,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5903,Morgantown (PA); US,US~2307,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5904,Rancho Cordova (CA); US,US~2308,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5905,Hialeah Gardens (FL); US,US~2309,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5906,Muskegon (MI); US,US~2310,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5907,Middletown (NY); US,US~2311,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5908,Manassas (VA); US,US~2312,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5909,Martinsburg (WV); US,US~2313,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5910,Joplin (MO); US,US~2314,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5911,Mishawaka (IN); US,US~2316,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5912,Dunmore (PA); US,US~2317,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5913,Sulphur (LA); US,US~2318,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5914,San Marcos (TX); US,US~2319,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5915,Avalon (CA); US,US~2320,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5916,Santee (SC); US,US~2321,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5917,Stevens Point (WI); US,US~2322,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5918,Canton (OH); US,US~2323,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5919,Blytheville (AR); US,US~2324,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5920,Crystal Lake (IL); US,US~2325,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5921,Itasca (IL); US,US~2326,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5922,Countryside (IL); US,US~2327,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5923,Evanston (IL); US,US~2328,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5924,Rolling Meadows (IL); US,US~2329,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5925,Skokie (IL); US,US~2330,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5926,Tinley Park (IL); US,US~2331,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5927,Gurnee (IL); US,US~2332,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5928,Oakbrook Terrace (IL); US,US~2333,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5929,Aurora (IL); US,US~2334,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5930,Mentor (OH); US,US~2335,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5931,Strongsville (OH); US,US~2336,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5932,Clark (NJ); US,US~2337,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5933,Manchester Village (VT); US,US~2338,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5934,St Helena (CA); US,US~2339,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5935,Glendale (AZ); US,US~2340,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5936,National Harbor (FL); US,US~2341,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5937,National Harbor (MD); US,US~2342,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5938,Clearwater Beach (FL); US,US~2343,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5939,Kingsport (TN); US,US~2344,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5940,Hamilton (NJ); US,US~2345,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5941,Bartlesville (OK); US,US~2346,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5942,Muskogee (OK); US,US~2347,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5943,Kodak (TN); US,US~2348,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5944,Utica (NY); US,US~2349,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5945,Navarre (FL); US,US~2350,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5946,Washington (DC); US,US~2351,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5947,Alexandria (VA); US,US~2352,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5948,Bethesda (MD); US,US~2353,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5949,Gaithersburg (MD); US,US~2354,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5950,Greenbelt (MD); US,US~2355,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5951,Falls Church (VA); US,US~2356,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5952,Springfield; US,US~2357,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3674,tt_city_code.rdx_city_USA_3674,tt_city_code.rdx_city_USA_3674
hotel_provider_code_quantum_5953,Hyattsville (MD); US,US~2358,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5954,Edina (MN); US,US~2359,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5955,Issaquah (WA); US,US~2360,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5956,Salina (KS); US,US~2361,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5957,Windsor (CA); US,US~2362,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5958,Southaven (MS); US,US~2363,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5959,Stillwater (OK); US,US~2364,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5960,Liverpool (NY); US,US~2365,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5961,Taunton (MA); US,US~2366,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5962,Statesboro (GA); US,US~2367,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5963,Perrysburg (OH); US,US~2368,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5964,Maumee (OH); US,US~2369,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5965,Totowa (NJ); US,US~2370,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5966,Temple (TX); US,US~2371,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5967,Torrance (CA); US,US~2372,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5968,East Windsor (NJ); US,US~2373,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5969,Traverse City (MI); US,US~2374,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5970,Quincy (IL); US,US~2375,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5971,Victorville (CA); US,US~2376,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5972,Valdosta (GA); US,US~2377,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5973,College Park (MD); US,US~2378,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5974,Winchester (VA); US,US~2379,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5975,Weirton (WV); US,US~2380,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5976,Youngstown (OH); US,US~2381,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5977,Covington (LA); US,US~2382,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5978,Gretna (LA); US,US~2383,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5979,Mount Kisco (NY); US,US~2384,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5980,Manitowoc (WI); US,US~2385,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5981,Surfside Beach (SC); US,US~2386,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5982,North Adams (MA); US,US~2387,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5983,Norton (VA); US,US~2388,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5984,Norwich (CT); US,US~2389,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5985,Carteret (NJ); US,US~2390,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5986,Jamaica Queens (NY); US,US~2391,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5987,La Mesa (CA); US,US~2392,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5988,Rosewell (NM); US,US~2393,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5989,Rock Island (IL); US,US~2394,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5990,Richmond (IN); US,US~2395,tt_reservation_hotel.tt_hotel_provider_quantum,,,
